,feature_1,feature_2,feature_3,feature_4,label
1131,2.219444444444445,6.170277777777778,6.355,17.0,0
1132,12.270833333333334,1.585,7.605,39.0,1
1133,22.941666666666663,11.912777777777778,6.082,43.0,1
1134,6.036944444444444,0.4611111111111111,1.724,4.0,0
1135,12.719444444444443,1.4536111111111112,8.508,43.0,1
1136,21.4825,9.389722222222222,18.276,41.0,1
1137,2.201111111111111,7.538611111111111,11.677,33.0,1
1138,6.581666666666667,1.1894444444444443,0.937,38.0,1
1139,0.5247222222222222,8.521666666666667,0.905,34.0,1
1140,2.805555555555556,4.096111111111111,1.635,43.0,1
1141,21.816944444444445,8.80638888888889,50.139,45.0,1
1142,0.9977777777777778,3.905833333333333,9.917,44.0,1
1143,1.0722222222222222,10.010277777777778,14.246,44.0,1
1144,23.916944444444443,4.461388888888889,29.91,24.0,1
1145,10.694166666666666,0.4263888888888889,10.69,9.0,0
1146,2.882222222222222,6.159722222222222,25.631,29.0,1
1147,8.489444444444445,1.8094444444444444,1.203,43.0,1
1148,7.5152777777777775,0.2955555555555555,1.042,14.0,0
1149,13.21527777777778,8.904722222222222,21.361,38.0,1
1150,3.1633333333333336,2.757222222222222,12.07,37.0,1
1151,5.280555555555556,3.805833333333333,6.248,31.0,1
1152,23.666944444444443,1.8388888888888888,4.565,43.0,1
1153,23.380277777777778,10.20861111111111,1.697,43.0,1
1154,9.330555555555556,1.303611111111111,4.225,39.0,1
1155,9.302222222222222,4.4725,16.025,12.0,0
1156,0.7102777777777778,8.758055555555556,4.487,40.0,1
1157,10.0825,3.378055555555556,12.659,48.0,1
1158,4.203611111111111,4.026388888888889,9.917,35.0,1
1159,4.918611111111111,1.0247222222222223,3.368,7.0,0
1160,6.284722222222222,1.5630555555555556,8.637,30.0,1
1161,1.3977777777777778,8.609166666666667,5.347,38.0,1
1162,3.789444444444445,3.953055555555556,3.931,52.0,1
1163,23.104166666666668,10.83361111111111,43.752,11.0,0
1164,23.906666666666663,6.691944444444444,3.9,36.0,1
1165,9.395833333333334,0.9252777777777778,6.013,17.0,0
1166,5.393055555555556,2.660833333333333,6.336,15.0,0
1167,2.8852777777777776,0.7488888888888889,2.484,11.0,0
1168,7.808055555555556,0.7213888888888889,2.677,4.0,0
1169,23.381666666666668,8.894722222222223,47.426,48.0,1
1170,21.619722222222222,7.324166666666667,15.738,41.0,1
1171,23.64305555555556,7.588333333333333,13.846,42.0,1
1172,7.9719444444444445,1.6016666666666666,5.525,23.0,0
1173,14.574444444444444,0.135,5.527,13.0,0
1174,2.915,15.74,17.908,41.0,1
1175,5.881111111111111,3.745277777777778,2.212,6.0,0
1176,10.652222222222225,3.988055555555556,14.077,39.0,1
1177,7.114722222222222,1.1147222222222222,44.276,18.0,0
1178,21.659444444444443,0.9730555555555556,37.55,15.0,0
1179,9.463611111111112,2.854722222222222,12.004,6.0,0
1180,23.2075,9.31,10.255,39.0,1
1181,0.53,4.361944444444444,5.429,37.0,1
1182,0.2436111111111111,8.4275,7.095,25.0,1
1183,21.90083333333333,14.439166666666669,14.137,43.0,1
1184,6.863333333333333,3.276666666666667,7.569,46.0,1
1185,1.2061111111111111,7.651666666666666,7.884,43.0,1
1186,2.785,3.456111111111111,15.962,7.0,0
1187,2.351111111111111,7.567222222222222,9.884,43.0,1
1188,1.7472222222222222,7.529722222222222,6.355,20.0,0
1189,3.515,0.575,8.464,9.0,0
1190,23.764444444444443,3.972777777777778,5.408,23.0,0
1191,2.240833333333333,7.391111111111111,4.617,18.0,0
1192,0.0866666666666666,7.485833333333333,3.359,22.0,0
1193,1.3836111111111111,2.2041666666666666,6.583,40.0,1
1194,10.8075,0.3705555555555556,16.504,13.0,0
1195,3.575833333333333,3.98,0.832,43.0,1
1196,1.060277777777778,6.504444444444444,5.384,40.0,1
1197,22.168055555555554,3.6347222222222224,4.934,48.0,1
1198,5.130833333333333,1.948888888888889,2.274,12.0,0
1199,12.492777777777778,1.3494444444444444,7.733,40.0,1
1200,0.1111111111111111,1.2897222222222222,4.519,39.0,1
1201,23.68111111111111,1.6725,0.932,15.0,0
1202,5.116666666666666,2.930555555555556,6.584,37.0,1
1203,2.8294444444444444,2.511111111111111,8.127,41.0,1
1204,4.161666666666667,2.9763888888888888,3.16,40.0,1
1205,2.26,7.3502777777777775,1.809,42.0,1
1206,6.010555555555555,0.4719444444444444,1.628,21.0,0
1207,22.85305555555556,1.9538888888888888,5.392,43.0,1
1208,5.067222222222222,2.79,0.808,43.0,1
1209,10.45472222222222,2.5902777777777777,10.313,15.0,0
1210,0.6205555555555555,9.715833333333334,0.991,43.0,1
1211,12.665555555555557,1.5994444444444444,5.221,44.0,1
1212,8.768888888888888,1.2172222222222222,3.56,48.0,1
1213,0.9358333333333332,10.701944444444443,8.16,16.0,0
1214,7.278333333333333,2.403888888888889,6.26,48.0,1
1215,0.9588888888888888,9.103055555555557,12.365,24.0,1
1216,5.174444444444444,3.508888888888889,2.248,7.0,0
1217,0.365,8.483333333333333,9.901,10.0,0
1218,1.3158333333333334,3.5325,1.808,16.0,0
1219,2.3027777777777776,6.521944444444444,4.11,48.0,1
1220,22.942222222222224,4.4875,6.612,21.0,0
1221,2.660555555555556,5.0408333333333335,9.539,44.0,1
1222,1.5525,4.7475,7.334,46.0,1
1223,3.562777777777778,3.1425,2.081,39.0,1
1224,11.354166666666666,0.7694444444444445,0.856,50.0,1
1225,22.572777777777777,0.4311111111111111,13.848,11.0,0
1226,10.801666666666666,2.6347222222222224,14.797,24.0,1
1227,0.2108333333333333,8.892222222222221,10.402,29.0,1
1228,6.345833333333333,3.8125,11.373,37.0,1
1229,7.570833333333334,1.2525,36.021,6.0,0
1230,23.592222222222222,9.8625,1.722,41.0,1
1231,5.882777777777778,0.1411111111111111,5.332,18.0,0
1232,0.6727777777777778,10.100833333333334,6.126,48.0,1
1233,8.667222222222222,1.5369444444444444,3.284,43.0,1
1234,1.6469444444444443,7.709444444444444,8.843,9.0,0
1235,23.41888888888889,8.413055555555555,0.922,46.0,1
1236,1.7008333333333334,0.7825,20.526,6.0,0
1237,1.372777777777778,8.961666666666666,6.207,13.0,0
1238,4.330277777777778,2.3216666666666668,7.392,16.0,0
1239,22.705,7.166666666666667,14.414,45.0,1
1240,2.0705555555555555,5.806111111111111,0.975,43.0,1
1241,4.900833333333333,3.185555555555556,6.377,10.0,0
1242,23.48472222222222,5.251111111111111,5.814,34.0,1
1243,2.0441666666666665,10.222777777777775,4.098,48.0,1
1244,4.475833333333333,4.853611111111111,5.822,46.0,1
1245,1.023611111111111,7.868333333333333,15.881,35.0,1
1246,3.6566666666666663,2.212222222222222,2.501,38.0,1
1247,22.172777777777775,10.643333333333333,18.808,43.0,1
1248,0.8341666666666666,0.1936111111111111,0.591,1.0,0
1249,5.289444444444444,4.054444444444444,22.538,43.0,1
1250,9.485277777777778,2.181666666666666,5.873,36.0,1
1251,22.99888888888889,9.851666666666668,21.867,30.0,1
1252,12.393888888888888,1.3558333333333332,9.043,37.0,1
1253,23.29222222222222,10.415,5.861,37.0,1
1254,23.649166666666662,8.478055555555555,39.206,21.0,0
1255,9.831111111111111,1.9802777777777776,13.332,31.0,1
1256,0.63,9.46861111111111,46.308,31.0,1
1257,2.1277777777777778,2.293055555555556,6.197,9.0,0
1258,2.2319444444444443,7.8902777777777775,12.257,30.0,1
1259,0.8969444444444444,6.838333333333333,10.802,49.0,1
1260,21.371111111111112,9.28472222222222,17.26,43.0,1
1261,23.9275,8.627222222222223,27.035,24.0,1
1262,0.4572222222222222,4.648055555555556,14.128,42.0,1
1263,8.50361111111111,1.49,5.089,46.0,1
1264,23.55,9.680833333333334,9.516,17.0,0
1265,2.0105555555555554,9.243055555555555,11.069,37.0,1
1266,9.135,0.7583333333333333,29.655,4.0,0
1267,9.705277777777775,11.922777777777778,15.484,46.0,1
1268,0.4525,10.538055555555555,1.423,39.0,1
1269,4.96,4.958611111111111,0.996,41.0,1
1270,5.151666666666666,4.6075,1.455,44.0,1
1271,21.962222222222223,4.578888888888889,6.279,18.0,0
1272,23.919722222222223,0.7516666666666667,9.831,9.0,0
1273,23.120277777777776,8.20888888888889,5.543,43.0,1
1274,23.686666666666667,10.105833333333331,5.056,43.0,1
1275,23.309444444444445,10.10388888888889,13.62,37.0,1
1276,0.0675,9.301388888888887,20.662,41.0,1
1277,3.4633333333333334,4.112222222222222,6.17,16.0,0
1278,4.266388888888889,2.6194444444444445,4.087,2.0,0
1279,23.97277777777778,9.432222222222222,9.268,41.0,1
1280,23.975,7.604444444444445,4.131,40.0,1
1281,4.801111111111111,8.459722222222222,18.442,39.0,1
1282,22.89611111111111,5.988611111111111,21.097,21.0,0
1283,23.480833333333333,0.4175,6.332,8.0,0
1284,0.5352777777777777,8.007222222222222,3.963,41.0,1
1285,8.275555555555556,14.329166666666667,15.57,31.0,1
1286,1.3097222222222222,1.6705555555555556,9.281,18.0,0
1287,3.9988888888888887,1.122777777777778,0.913,39.0,1
1288,5.06,3.0091666666666668,4.865,8.0,0
1289,7.295,4.229722222222223,2.08,13.0,0
1290,5.708888888888889,5.25,8.501,8.0,0
1291,2.0719444444444446,0.595,0.752,39.0,1
1292,0.605,7.795,4.289,38.0,1
1293,2.229722222222222,2.1061111111111117,14.295,19.0,0
1294,23.98027777777778,8.784722222222221,1.855,41.0,1
1295,9.956388888888888,1.3416666666666666,0.948,38.0,1
1296,5.718611111111112,3.5477777777777777,2.375,14.0,0
1297,23.758333333333333,8.744166666666667,4.785,46.0,1
1298,21.49861111111111,4.034722222222222,0.909,15.0,0
1299,1.6,0.9436111111111112,5.341,6.0,0
1300,0.3,7.931666666666667,13.601,36.0,1
1301,8.578888888888889,0.9525,15.344,14.0,0
1302,6.908888888888889,0.5291666666666667,8.148,5.0,0
1303,5.710555555555556,0.7508333333333334,31.444,17.0,0
1304,1.238611111111111,2.4719444444444445,7.866,39.0,1
1305,0.495,8.476944444444445,14.316,33.0,1
1306,1.5430555555555556,4.961944444444445,3.288,45.0,1
1307,9.905277777777778,2.3830555555555555,7.512,43.0,1
1308,7.8,13.612777777777778,15.11,48.0,1
1309,0.1222222222222222,3.6625,4.356,36.0,1
1310,2.647222222222222,8.210555555555555,0.898,38.0,1
1311,9.829166666666667,0.4966666666666666,20.067,9.0,0
1312,10.937222222222225,0.4477777777777778,14.52,8.0,0
1313,23.671388888888888,8.825,6.414,31.0,1
1314,0.3258333333333333,9.709444444444443,5.831,42.0,1
1315,6.600833333333333,1.7569444444444444,8.754,37.0,1
1316,0.1547222222222222,5.673611111111111,2.002,51.0,1
1317,21.447222222222223,9.554166666666667,19.171,42.0,1
1318,0.3080555555555556,8.643333333333333,2.587,3.0,0
1319,1.283611111111111,2.460833333333333,3.944,44.0,1
1320,23.190277777777776,10.402222222222225,50.63,23.0,0
1321,11.192222222222222,2.825,7.729,45.0,1
1322,5.520277777777777,5.130277777777778,7.271,37.0,1
1323,0.4097222222222222,3.965,6.011,43.0,1
1324,3.013333333333333,2.8875,5.941,13.0,0
1325,22.96333333333333,9.93138888888889,3.678,46.0,1
1326,23.564722222222223,8.543611111111112,1.625,41.0,1
1327,1.843611111111111,2.2822222222222224,6.123,29.0,1
1328,3.895277777777778,5.408055555555555,1.824,39.0,1
1329,5.807777777777778,1.689722222222222,0.803,41.0,1
1330,0.9383333333333334,11.8875,1.399,43.0,1
1331,1.5069444444444444,6.560277777777777,10.691,37.0,1
1332,1.0891666666666666,8.151944444444444,9.519,36.0,1
1333,0.4227777777777777,9.076666666666666,6.624,36.0,1
1334,9.457777777777778,0.9702777777777778,12.226,13.0,0
1335,3.5166666666666666,4.701666666666667,0.949,43.0,1
1336,0.1977777777777777,2.1077777777777778,10.367,37.0,1
1337,0.5205555555555555,7.436111111111111,6.951,46.0,1
1338,11.707777777777778,0.8313888888888888,35.006,13.0,0
1339,6.422222222222223,8.434722222222222,2.369,11.0,0
1340,1.3458333333333334,1.6880555555555556,6.226,13.0,0
1341,2.8963888888888887,7.118333333333333,7.502,48.0,1
1342,0.3833333333333333,4.137777777777778,6.287,6.0,0
1343,8.286666666666667,19.614444444444445,15.772,45.0,1
1344,11.09,0.5966666666666667,0.8296291666666666,13.0,0
1345,1.2308333333333332,2.944722222222222,5.195,45.0,1
1346,2.0269444444444447,9.427777777777775,6.423,2.0,0
1347,10.227222222222222,0.4286111111111111,12.018,18.0,0
1348,1.3172222222222223,4.9225,12.285,44.0,1
1349,4.502777777777778,0.3286111111111111,0.536,23.0,0
1350,0.8688888888888889,7.2225,24.713,40.0,1
1351,2.022777777777778,7.397777777777778,9.415,10.0,0
1352,8.866111111111111,5.6402777777777775,2.068,20.0,0
1353,7.9525,1.1075,2.507,11.0,0
1354,1.950555555555556,6.456388888888889,2.469,39.0,1
1355,9.633055555555556,3.940555555555556,21.902,51.0,1
1356,11.203611111111112,3.655,11.824,30.0,1
1357,6.2075,4.653333333333333,2.093,6.0,0
1358,8.52361111111111,2.0027777777777778,11.581,46.0,1
1359,21.985,5.578888888888889,7.877,9.0,0
1360,23.52888888888889,3.0866666666666664,4.075,9.0,0
1361,0.6083333333333333,6.612777777777778,2.502,35.0,1
1362,0.3908333333333333,8.05861111111111,8.249,43.0,1
1363,0.9463888888888888,8.219444444444445,6.776,43.0,1
1364,0.0588888888888888,7.620833333333334,3.353,32.0,1
1365,23.431944444444444,9.689722222222224,1.081,44.0,1
1366,23.8675,3.977777777777778,16.148,14.0,0
1367,23.709722222222226,8.2575,33.637,42.0,1
1368,4.779166666666667,1.071388888888889,0.798,46.0,1
1369,9.653888888888888,3.589166666666667,8.032,43.0,1
1370,5.173055555555556,0.9775,3.132,8.0,0
1371,12.799166666666666,1.013611111111111,6.829,37.0,1
1372,0.8583333333333333,3.735,5.446,39.0,1
1373,0.9536111111111112,6.3069444444444445,20.189,46.0,1
1374,9.247777777777776,1.4491666666666667,7.887,48.0,1
1375,2.779166666666667,2.5077777777777777,8.504,34.0,1
1376,0.1533333333333333,8.19111111111111,4.347,41.0,1
1377,7.6594444444444445,3.171111111111111,7.995,7.0,0
1378,5.193333333333333,2.5922222222222224,1.14,6.0,0
1379,7.183055555555556,1.3736111111111111,4.393,35.0,1
1380,9.580833333333333,12.562222222222225,16.003,43.0,1
1381,0.6405555555555555,9.469444444444443,0.891,34.0,1
1382,9.582222222222224,2.238611111111111,4.142,37.0,1
1383,22.36277777777778,10.552222222222222,6.264,17.0,0
1384,3.11,10.523888888888887,1.788,41.0,1
1385,23.00111111111111,4.054722222222222,10.566,6.0,0
1386,22.075,3.917222222222222,6.136,7.0,0
1387,9.893611111111111,0.3708333333333333,16.492,14.0,0
1388,0.9408333333333332,7.47,6.108,35.0,1
1389,8.876111111111111,0.5975,1.312,7.0,0
1390,23.23027777777778,9.70888888888889,3.944,43.0,1
1391,5.876111111111111,0.995,0.901,1.0,0
1392,22.83388888888889,10.671666666666669,29.844,40.0,1
1393,1.8666666666666667,5.81,5.582,33.0,1
1394,23.203611111111112,6.911666666666667,14.729,43.0,1
1395,22.661944444444444,0.3566666666666667,0.605,3.0,0
1396,11.521666666666668,1.196388888888889,8.193,43.0,1
1397,11.158611111111112,1.15,37.65,14.0,0
1398,11.102222222222222,0.9894444444444443,0.878,43.0,1
1399,23.469166666666663,2.125833333333333,6.413,48.0,1
1400,23.84,3.908888888888889,3.15,18.0,1
1401,0.2775,7.774166666666667,8.081,38.0,1
1402,1.636388888888889,6.486666666666666,4.298,22.0,0
1403,6.679722222222222,18.29555555555556,11.352,36.0,1
1404,23.404166666666665,6.5938888888888885,9.484,42.0,1
1405,22.857777777777777,5.975555555555555,4.88,40.0,1
1406,3.144722222222222,8.891666666666667,6.25,9.0,0
1407,0.6847222222222222,4.953333333333333,4.628,43.0,1
1408,2.453611111111111,7.449166666666667,0.781,30.0,1
1409,2.4880555555555555,5.925277777777778,4.609,31.0,1
1410,0.0538888888888888,8.429722222222223,4.056,46.0,1
1411,10.296111111111111,1.9736111111111112,3.251,42.0,1
1412,1.5852777777777778,7.832222222222223,9.739,8.0,0
1413,2.9988888888888887,6.422777777777778,2.091,46.0,1
1414,9.855555555555556,5.435555555555555,51.362,37.0,1
1415,10.36888888888889,3.3605555555555555,13.807,20.0,0
1416,1.2002777777777778,9.446666666666667,6.039,36.0,1
1417,5.9275,6.344444444444444,37.376,37.0,1
1418,9.191944444444443,3.863055555555556,26.37,45.0,1
1419,4.654722222222222,1.1777777777777778,3.778,43.0,1
1420,10.81861111111111,2.0436111111111117,11.042,34.0,1
1421,4.090277777777778,3.056111111111111,2.058,18.0,0
1422,23.766944444444444,3.7230555555555553,4.472,33.0,1
1423,10.934444444444445,2.4025,14.172,21.0,0
1424,8.451666666666666,13.638055555555557,15.473,46.0,1
1425,22.90361111111111,10.725555555555555,16.118,43.0,1
1426,13.323888888888888,15.9,42.379,41.0,1
1427,1.2175,8.836944444444445,21.7,37.0,1
1428,21.38805555555556,1.502222222222222,10.293,12.0,0
1429,4.683055555555556,4.865555555555556,1.432,43.0,1
1430,13.599722222222224,8.561111111111112,33.188,39.0,1
1431,4.816111111111111,3.7536111111111112,2.336,48.0,1
1432,23.538055555555555,9.609722222222222,38.507,33.0,1
1433,0.0813888888888888,3.5322222222222224,5.507,6.0,0
1434,7.290833333333333,1.8627777777777776,5.847,48.0,1
1435,5.246666666666667,6.568611111111111,8.386,48.0,1
1436,23.89361111111111,3.5730555555555554,1.819,39.0,1
1437,0.2494444444444444,7.6575,5.046,41.0,1
1438,6.119722222222222,2.4477777777777776,0.913,47.0,1
1439,4.631111111111111,4.744722222222222,2.366,14.0,0
1440,23.47583333333333,6.248611111111111,0.878,21.0,0
1441,2.2919444444444443,8.927777777777777,11.416,52.0,1
1442,1.8183333333333331,2.224166666666666,6.37,38.0,1
1443,23.99944444444445,9.6,4.406,48.0,1
1444,2.7711111111111117,6.4494444444444445,7.814,31.0,1
1445,0.3025,8.363333333333333,12.415,43.0,1
1446,2.932777777777778,7.174444444444444,6.599,43.0,1
1447,0.1497222222222222,7.395277777777777,13.95,30.0,1
1448,5.14,0.8725,2.911,2.0,0
1449,3.551111111111111,3.76,24.444,46.0,1
1450,9.72,0.4497222222222222,8.706,13.0,0
1451,3.450833333333333,5.3275,11.893,43.0,1
1452,23.005277777777778,8.705555555555556,3.081,32.0,1
1453,12.144444444444444,0.5286111111111111,3.468,8.0,0
1454,1.7219444444444445,1.7638888888888888,0.883,11.0,0
1455,2.358055555555556,7.506944444444445,11.308,42.0,1
1456,23.407222222222224,0.4525,13.712,6.0,0
1457,15.211666666666666,7.647222222222222,6.339,41.0,1
1458,10.876944444444444,6.216388888888889,6.455,35.0,1
1459,7.060277777777777,0.7527777777777778,2.863,42.0,1
1460,23.96388888888889,6.405833333333334,38.735,34.0,1
1461,6.411666666666667,4.797222222222223,2.136,42.0,1
1462,9.526388888888889,12.47888888888889,15.338,30.0,1
1463,1.4730555555555556,4.519722222222223,17.379,43.0,1
1464,9.873333333333331,1.106666666666667,1.499,46.0,1
1465,4.851666666666667,4.913611111111111,1.11,42.0,1
1466,23.502777777777776,10.514166666666666,13.153,36.0,1
1467,8.435555555555556,1.698888888888889,5.657,46.0,1
1468,1.4122222222222225,8.338888888888889,11.189,33.0,1
1469,0.2988888888888888,8.448333333333334,16.38,33.0,1
1470,6.222777777777778,1.4144444444444444,4.109,41.0,1
1471,22.65888888888889,0.9566666666666668,3.02,39.0,1
1472,12.929722222222225,0.4236111111111111,6.709,12.0,0
1473,4.391388888888889,8.4075,2.059,10.0,0
1474,21.49277777777778,5.490833333333334,18.666,37.0,1
1475,1.7894444444444444,4.169722222222222,5.239,18.0,1
1476,9.234444444444444,3.924166666666667,2.179,48.0,1
1477,22.128611111111116,9.97,50.058,41.0,1
1478,0.1825,8.625,4.391,39.0,1
1479,11.311111111111112,1.698888888888889,11.773,39.0,1
1480,2.3566666666666665,1.655,0.911,48.0,1
1481,1.451111111111111,9.629444444444443,12.469,38.0,1
1482,23.51083333333333,9.032777777777778,6.187,41.0,1
1483,0.1744444444444444,8.484722222222222,3.815,41.0,1
1484,23.61138888888889,9.417222222222222,12.2,36.0,1
1485,9.27,1.3694444444444445,9.324,14.0,0
1486,2.469444444444445,8.641111111111112,8.647,52.0,1
1487,3.0308333333333333,4.928888888888889,10.62,46.0,1
1488,11.1,0.5502777777777778,17.004,19.0,0
1489,3.808055555555556,3.408611111111111,3.015,38.0,1
1490,9.508333333333333,1.9858333333333331,8.012,47.0,1
1491,3.448888888888889,2.7169444444444446,10.511,49.0,1
1492,11.030833333333334,2.180555555555556,11.251,17.0,0
1493,3.8136111111111113,21.558611111111112,0.887,43.0,1
1494,22.55583333333333,10.463888888888889,14.139,35.0,1
1495,0.4986111111111111,8.278888888888888,5.689,41.0,1
1496,9.655,1.0475,3.487,42.0,1
1497,7.8277777777777775,0.9772222222222222,24.817,5.0,0
1498,4.323611111111111,1.5347222222222223,9.688,20.0,0
1499,11.024166666666666,0.9086111111111111,14.359,13.0,0
1500,22.512777777777774,4.5875,31.115,48.0,1
1501,4.245555555555556,1.041111111111111,1.648,9.0,0
1502,23.58944444444445,7.371388888888889,29.524,44.0,1
1503,8.054444444444444,5.53,17.043,37.0,1
1504,21.664722222222224,8.985833333333334,18.153,46.0,1
1505,1.0238888888888888,8.116666666666667,9.904,38.0,1
1506,13.781666666666666,0.8952777777777777,10.056,11.0,0
1507,23.20916666666667,12.763333333333334,11.827,46.0,1
1508,21.956666666666667,11.1825,6.341,9.0,0
1509,22.975555555555555,0.1783333333333333,0.538,36.0,1
1510,12.011666666666668,15.315,52.381,35.0,1
1511,1.7755555555555556,5.17,8.774,35.0,1
1512,12.9875,0.4366666666666666,0.754,49.0,1
1513,2.92,0.4941666666666666,7.339,9.0,0
1514,4.968333333333334,2.1355555555555554,0.825,2.0,0
1515,10.785,0.3516666666666667,0.524,14.0,0
1516,4.545277777777778,4.927222222222222,6.789,41.0,1
1517,4.429722222222222,6.868888888888889,6.81,38.0,1
1518,0.5375,8.571388888888889,24.882,25.0,1
1519,11.127777777777778,0.875,26.651,10.0,0
1520,7.187777777777778,2.768611111111111,44.944,15.0,0
1521,1.0786111111111112,0.3819444444444444,9.496,20.0,0
1522,0.2011111111111111,1.011388888888889,6.658,43.0,1
1523,0.36,10.003055555555555,24.471,42.0,1
1524,0.6111111111111112,6.537222222222222,13.705,36.0,1
1525,2.004722222222222,9.270555555555555,12.133,36.0,1
1526,6.105555555555555,0.4344444444444444,2.755,34.0,1
1527,8.31611111111111,5.351388888888889,2.223,5.0,0
1528,23.884166666666665,8.215277777777779,27.753,14.0,1
1529,1.1205555555555555,1.6475,10.627,42.0,1
1530,2.7675,1.1019444444444444,3.775,7.0,0
1531,6.033611111111111,4.868888888888889,2.363,13.0,0
1532,23.524722222222223,8.823888888888888,1.018,34.0,1
1533,1.6330555555555557,7.033055555555555,0.919,31.0,1
1534,6.328888888888889,4.916111111111111,0.857,43.0,1
1535,23.870277777777776,8.655555555555555,1.531,35.0,1
1536,0.4772222222222222,9.227222222222222,37.958,35.0,1
1537,9.360833333333334,17.81888888888889,13.96,37.0,1
1538,9.355,2.5930555555555554,0.963,43.0,1
1539,2.2111111111111112,6.195555555555556,2.601,37.0,1
1540,1.9602777777777776,3.771944444444444,12.578,31.0,1
1541,3.2091666666666665,6.01,0.912,11.0,0
1542,1.1516666666666666,8.9925,11.864,45.0,1
1543,23.327222222222225,9.506944444444445,20.065,43.0,1
1544,23.904444444444444,7.723888888888889,4.201,42.0,1
1545,23.775,6.759166666666666,9.458,43.0,1
1546,5.237222222222222,0.5558333333333333,10.018,13.0,0
1547,3.774722222222222,3.2094444444444443,2.603,32.0,1
1548,0.3625,13.049444444444443,8.989,45.0,1
1549,4.593611111111112,4.376388888888889,18.552,47.0,1
1550,22.70583333333333,1.005,0.939,20.0,0
1551,0.3413888888888889,7.861666666666666,14.208,32.0,1
1552,3.1,1.59,0.888,43.0,1
1553,2.0708333333333333,9.173055555555557,11.194,38.0,1
1554,0.3727777777777777,4.0525,6.032,50.0,1
1555,7.193611111111111,3.3366666666666664,10.889,43.0,1
1556,11.9125,0.5969444444444445,26.41,16.0,0
1557,1.2294444444444443,1.242222222222222,54.681,10.0,0
1558,0.4613888888888889,8.463888888888889,14.212,46.0,1
1559,0.5783333333333334,6.516388888888889,14.365,24.0,1
1560,1.3805555555555555,8.489166666666666,5.995,46.0,1
1561,10.441666666666666,3.362222222222222,12.929,49.0,1
1562,0.3336111111111111,11.962222222222222,1.912,46.0,1
1563,21.785833333333333,1.372777777777778,8.857,18.0,0
1564,4.441666666666666,5.373333333333333,1.0463814217438208,40.0,1
1565,8.66,3.8761111111111113,4.172,35.0,1
1566,21.43722222222222,5.811388888888889,18.275,39.0,1
1567,10.881944444444445,2.4258333333333333,13.22,40.0,1
1568,9.094722222222222,1.5105555555555557,1.552,48.0,1
1569,5.265833333333333,5.206944444444445,2.31,11.0,0
1570,2.115833333333333,4.073055555555555,7.05,16.0,0
1571,7.363333333333333,0.6861111111111111,18.016,12.0,0
1572,2.5277777777777777,6.064166666666667,19.881,24.0,1
1573,3.830555555555556,1.5433333333333332,5.272,13.0,0
1574,12.430833333333334,10.327777777777778,11.864,46.0,1
1575,13.136388888888888,10.037777777777778,53.718,48.0,1
1576,1.0922222222222222,8.842777777777778,6.057,37.0,1
1577,1.426111111111111,6.299722222222222,8.716,45.0,1
1578,7.558333333333334,2.757222222222222,5.979,24.0,1
1579,1.5197222222222222,6.406944444444444,7.23,46.0,1
1580,23.738611111111112,8.480277777777777,5.24,41.0,1
1581,4.445555555555556,4.704722222222222,0.897,43.0,1
1582,1.0386111111111112,6.480277777777777,10.341,48.0,1
1583,16.434722222222224,0.8058333333333333,15.596,3.0,0
1584,22.981944444444444,0.4311111111111111,18.468,15.0,0
1585,0.5255555555555556,1.8411111111111111,2.006,45.0,1
1586,10.679166666666667,2.156388888888889,0.818,46.0,1
1587,23.18694444444445,9.27777777777778,0.977,48.0,1
1588,1.7077777777777778,17.968333333333334,12.387,36.0,1
1589,0.4536111111111111,9.001111111111111,10.051,13.0,0
1590,12.65,1.1197222222222225,40.724,9.0,0
1591,1.5533333333333332,7.103055555555556,1.857,33.0,1
1592,0.6847222222222222,9.464166666666667,13.795,45.0,1
1593,0.3402777777777778,7.092222222222222,6.141,2.0,0
1594,23.18083333333333,6.501111111111111,9.514,42.0,1
1595,4.01,3.0058333333333334,9.472,48.0,1
1596,2.049722222222222,10.3125,17.213,46.0,1
1597,4.915555555555556,0.6786111111111112,0.928,43.0,1
1598,10.933333333333334,0.51,21.776,21.0,0
1599,0.4502777777777778,7.071666666666666,15.909,37.0,1
1600,1.9638888888888888,8.02111111111111,15.538,48.0,1
1601,6.8902777777777775,6.1802777777777775,2.316,6.0,0
1602,16.41138888888889,0.5311111111111111,12.632,13.0,0
1603,5.048055555555556,9.839444444444444,2.393,15.0,0
1604,22.514444444444443,1.0638888888888889,3.503,41.0,1
1605,3.181111111111111,0.4472222222222222,19.756,10.0,0
1606,22.44527777777778,7.535277777777778,5.415,20.0,0
1607,1.278888888888889,5.47,4.347,46.0,1
1608,1.950555555555556,7.9625,10.328,5.0,0
1609,11.6725,11.415,13.391,31.0,1
1610,1.321388888888889,7.2675,11.45,41.0,1
1611,1.6891666666666667,3.178888888888889,1.976,20.0,0
1612,23.398888888888887,9.5575,1.003,45.0,1
1613,7.2219444444444445,6.316111111111111,0.774,19.0,0
1614,0.3322222222222222,4.5441666666666665,5.725,21.0,0
1615,9.398333333333332,1.2675,4.14,34.0,1
1616,5.248611111111111,2.8383333333333334,6.272,10.0,0
1617,10.735277777777778,1.0716666666666668,5.081,17.0,0
1618,0.2675,7.675833333333333,0.837,36.0,1
1619,23.385555555555555,4.928888888888889,6.291,14.0,0
